production_id,product_id,facility_id,quantity_produced,defect_rate_pct,defective_units,batch_number
PRD_021756,PROD_049,FAC_14,349,0.025929815364838814,9,BATCH_165162
PRD_021757,PROD_018,FAC_23,398,0.011250322859692912,4,BATCH_350187
PRD_021758,PROD_060,FAC_02,392,0.016867186024565325,7,BATCH_835092
PRD_021759,PROD_086,FAC_24,380,0.024960012824712607,9,BATCH_475733
PRD_021760,PROD_138,FAC_24,449,0.02865184642731589,13,BATCH_289349
PRD_021761,PROD_113,FAC_25,477,0.02229348117940207,11,BATCH_621759
PRD_021762,PROD_023,FAC_18,387,0.02721067420879255,11,BATCH_991981
PRD_021763,PROD_068,FAC_01,466,0.01944867140322396,9,BATCH_293688
PRD_021764,PROD_059,FAC_16,324,0.013555675354079123,4,BATCH_413568
PRD_021765,PROD_090,FAC_09,392,0.026142737153327485,10,BATCH_651791
PRD_021766,PROD_007,FAC_03,376,0.02973961078883984,11,BATCH_251931
PRD_021767,PROD_013,FAC_13,371,0.014533528718432161,5,BATCH_730241
PRD_021768,PROD_131,FAC_02,432,0.017826515700433126,8,BATCH_556426
PRD_021769,PROD_011,FAC_18,378,0.015134500785244684,6,BATCH_924550
PRD_021770,PROD_051,FAC_02,379,0.0093663341094171,4,BATCH_432090
PRD_021771,PROD_032,FAC_08,442,0.027997980187663644,12,BATCH_506371
PRD_021772,PROD_042,FAC_03,399,0.02030340187281324,8,BATCH_391013
PRD_021773,PROD_102,FAC_17,442,0.009860275912924807,4,BATCH_429144
PRD_021774,PROD_121,FAC_24,403,0.015388228918183908,6,BATCH_996296
PRD_021775,PROD_078,FAC_02,467,0.027222375574528838,13,BATCH_968995
PRD_021776,PROD_072,FAC_06,422,0.016354973977321975,7,BATCH_790310
PRD_021777,PROD_106,FAC_08,459,0.007152987945537235,3,BATCH_450482
PRD_021778,PROD_119,FAC_25,468,0.00816355800068163,4,BATCH_357822
PRD_021779,PROD_033,FAC_17,375,0.03494331851270641,13,BATCH_511539
PRD_021780,PROD_079,FAC_25,439,0.0178388168253813,8,BATCH_437044
PRD_021781,PROD_078,FAC_24,470,0.02408366958048744,11,BATCH_603548
PRD_021782,PROD_119,FAC_06,467,0.023579667101946346,11,BATCH_614699
PRD_021783,PROD_057,FAC_12,368,0.009983101349775408,4,BATCH_936449
PRD_021784,PROD_052,FAC_21,389,0.016969888761433946,7,BATCH_534064
PRD_021785,PROD_072,FAC_16,364,0.026432678566301583,10,BATCH_335114
PRD_021786,PROD_068,FAC_06,391,0.017742496992303892,7,BATCH_916607
PRD_021787,PROD_100,FAC_02,439,0.022678276491008058,10,BATCH_832160
PRD_021788,PROD_082,FAC_03,439,0.016126499904673085,7,BATCH_758894
PRD_021789,PROD_059,FAC_09,474,0.012952424688825421,6,BATCH_375648
PRD_021790,PROD_019,FAC_19,366,0.005561952792192995,2,BATCH_476766
PRD_021791,PROD_003,FAC_10,351,0.01772849389969994,6,BATCH_740024
PRD_021792,PROD_039,FAC_23,348,0.0168958949524235,6,BATCH_350054
PRD_021793,PROD_066,FAC_13,372,0.018815283280263495,7,BATCH_312129
PRD_021794,PROD_073,FAC_20,412,0.005195804933739325,2,BATCH_881029
PRD_021795,PROD_134,FAC_13,362,0.02052085810193258,7,BATCH_315907
PRD_021796,PROD_028,FAC_25,419,0.008543517496578033,4,BATCH_637856
PRD_021797,PROD_098,FAC_20,431,0.019886770763469175,9,BATCH_204654
PRD_021798,PROD_093,FAC_15,451,0.015262257015386707,7,BATCH_693684
PRD_021799,PROD_126,FAC_13,410,0.006313181322038322,3,BATCH_517868
PRD_021800,PROD_016,FAC_13,470,0.009967797885189509,5,BATCH_466480
PRD_021801,PROD_035,FAC_06,379,0.012740626124124684,5,BATCH_910128
PRD_021802,PROD_075,FAC_18,349,0.012000412670961242,4,BATCH_638955
PRD_021803,PROD_107,FAC_07,362,0.02310579485538259,8,BATCH_633153
PRD_021804,PROD_087,FAC_03,367,0.006324281109795199,2,BATCH_375750
PRD_021805,PROD_069,FAC_01,326,0.018313843780429048,6,BATCH_411882
PRD_021806,PROD_116,FAC_12,406,0.029492816527292718,12,BATCH_115885
PRD_021807,PROD_008,FAC_23,350,0.013564403027201861,5,BATCH_715502
PRD_021808,PROD_107,FAC_05,437,0.02314435969725757,10,BATCH_199414
PRD_021809,PROD_107,FAC_11,338,0.03267100165979437,11,BATCH_682787
PRD_021810,PROD_114,FAC_12,371,0.028655858449950448,11,BATCH_537664
PRD_021811,PROD_010,FAC_23,387,0.029941588872508036,12,BATCH_548152
PRD_021812,PROD_028,FAC_16,453,0.018138908405060244,8,BATCH_114888
PRD_021813,PROD_060,FAC_01,441,0.0075100243431324605,3,BATCH_650613
PRD_021814,PROD_010,FAC_21,379,0.019601483978983068,7,BATCH_586815
PRD_021815,PROD_142,FAC_18,412,0.00718667188564545,3,BATCH_497056
PRD_021816,PROD_102,FAC_01,437,0.019918649346407236,9,BATCH_803806
PRD_021817,PROD_063,FAC_22,459,0.019913799990950387,9,BATCH_677751
PRD_021818,PROD_056,FAC_05,460,0.02951473550976492,14,BATCH_163028
PRD_021819,PROD_134,FAC_04,347,0.021393723157688414,7,BATCH_812582
PRD_021820,PROD_147,FAC_01,324,0.008020597791949928,3,BATCH_523210
PRD_021821,PROD_128,FAC_15,365,0.01870955289295646,7,BATCH_855064
PRD_021822,PROD_078,FAC_05,400,0.02696861147380638,11,BATCH_676164
PRD_021823,PROD_139,FAC_07,474,0.008130642138137262,4,BATCH_516453
PRD_021824,PROD_046,FAC_17,473,0.0197013130644308,9,BATCH_164526
PRD_021825,PROD_069,FAC_20,381,0.02014514615112617,8,BATCH_425094
PRD_021826,PROD_045,FAC_06,391,0.032931728534170576,13,BATCH_114066
PRD_021827,PROD_095,FAC_13,409,0.028315450926774382,12,BATCH_964034
PRD_021828,PROD_108,FAC_24,416,0.012333265646847388,5,BATCH_757453
PRD_021829,PROD_058,FAC_23,447,0.029233117843253463,13,BATCH_870327
PRD_021830,PROD_115,FAC_15,459,0.017861768688939295,8,BATCH_751136
PRD_021831,PROD_010,FAC_07,472,0.019959875993302876,9,BATCH_727532
PRD_021832,PROD_141,FAC_24,358,0.016102977960585636,6,BATCH_512388
PRD_021833,PROD_111,FAC_07,466,0.007722248267523003,4,BATCH_563566
PRD_021834,PROD_013,FAC_13,390,0.03470151920160228,14,BATCH_307265
PRD_021835,PROD_036,FAC_04,396,0.007595614732823753,3,BATCH_713668
PRD_021836,PROD_086,FAC_22,343,0.007504015118231231,3,BATCH_341420
PRD_021837,PROD_128,FAC_18,364,0.008589174649972395,3,BATCH_378141
PRD_021838,PROD_122,FAC_08,327,0.013306057143573864,4,BATCH_458691
PRD_021839,PROD_147,FAC_19,449,0.02135219258272829,10,BATCH_332133
PRD_021840,PROD_118,FAC_16,477,0.02823136970232503,13,BATCH_688404
PRD_021841,PROD_135,FAC_20,386,0.027913089838768855,11,BATCH_469377
PRD_021842,PROD_015,FAC_18,473,0.020059416412596846,9,BATCH_374507
PRD_021843,PROD_081,FAC_16,336,0.030372429324527644,10,BATCH_155922
PRD_021844,PROD_046,FAC_16,357,0.005632684249407811,2,BATCH_660805
PRD_021845,PROD_048,FAC_25,386,0.0062072270227476745,2,BATCH_880718
PRD_021846,PROD_066,FAC_02,376,0.024374911733655212,9,BATCH_761424
PRD_021847,PROD_004,FAC_14,413,0.01894593602834645,8,BATCH_761667
PRD_021848,PROD_003,FAC_22,391,0.020140624676170997,8,BATCH_857567
PRD_021849,PROD_003,FAC_19,413,0.01154307691028943,5,BATCH_659038
PRD_021850,PROD_069,FAC_16,383,0.030117233597470563,12,BATCH_384522
PRD_021851,PROD_093,FAC_22,342,0.020095191560566057,7,BATCH_841399
PRD_021852,PROD_028,FAC_04,331,0.01132458803606139,4,BATCH_381155
PRD_021853,PROD_023,FAC_13,422,0.009151885192917562,4,BATCH_176120
PRD_021854,PROD_030,FAC_08,327,0.034860579935060865,11,BATCH_727698
PRD_021855,PROD_062,FAC_03,357,0.02682261296800496,10,BATCH_741768
PRD_021856,PROD_087,FAC_24,352,0.0209796387652375,7,BATCH_746410
PRD_021857,PROD_051,FAC_03,416,0.021994609989238495,9,BATCH_804813
PRD_021858,PROD_041,FAC_05,364,0.00830828348805132,3,BATCH_532518
PRD_021859,PROD_064,FAC_11,394,0.026645381422458512,10,BATCH_105239
PRD_021860,PROD_043,FAC_13,470,0.03257746076218983,15,BATCH_778922
PRD_021861,PROD_091,FAC_02,426,0.03191598039163906,14,BATCH_780512
PRD_021862,PROD_058,FAC_06,434,0.02863652633925381,12,BATCH_857544
PRD_021863,PROD_059,FAC_07,362,0.02458142728286636,9,BATCH_824918
PRD_021864,PROD_062,FAC_24,344,0.013016407147813207,4,BATCH_168200
PRD_021865,PROD_116,FAC_04,334,0.015341236248130538,5,BATCH_212880
PRD_021866,PROD_111,FAC_09,329,0.029953987856037517,10,BATCH_583097
PRD_021867,PROD_023,FAC_18,467,0.026501328222113988,12,BATCH_693973
PRD_021868,PROD_019,FAC_14,335,0.0347117665404956,12,BATCH_653613
PRD_021869,PROD_011,FAC_24,418,0.007555008675899828,3,BATCH_610126
PRD_021870,PROD_060,FAC_06,444,0.015434982208449344,7,BATCH_902443
PRD_021871,PROD_003,FAC_20,417,0.031389902675701034,13,BATCH_791955
PRD_021872,PROD_144,FAC_02,376,0.005777640473155928,2,BATCH_223100
PRD_021873,PROD_009,FAC_04,365,0.01507892152439012,6,BATCH_890175
PRD_021874,PROD_041,FAC_15,430,0.03422658757473293,15,BATCH_294313
PRD_021875,PROD_038,FAC_03,443,0.021399740003500443,9,BATCH_997500
PRD_021876,PROD_069,FAC_04,448,0.014247851999621811,6,BATCH_978437
PRD_021877,PROD_035,FAC_04,344,0.03290402861138746,11,BATCH_279282
PRD_021878,PROD_127,FAC_15,375,0.01541157138601304,6,BATCH_147944
PRD_021879,PROD_048,FAC_11,365,0.00900432966431791,3,BATCH_118930
PRD_021880,PROD_107,FAC_23,327,0.02237621582071312,7,BATCH_658610
PRD_021881,PROD_008,FAC_17,360,0.026429740217384073,10,BATCH_633640
PRD_021882,PROD_027,FAC_15,462,0.007379988097327371,3,BATCH_191994
PRD_021883,PROD_009,FAC_25,363,0.023662747922161574,9,BATCH_962449
PRD_021884,PROD_014,FAC_21,401,0.0161552956907076,6,BATCH_314919
PRD_021885,PROD_029,FAC_03,448,0.008738048577739353,4,BATCH_819190
PRD_021886,PROD_026,FAC_23,430,0.024072395248248113,10,BATCH_329814
PRD_021887,PROD_143,FAC_23,436,0.013072600477455742,6,BATCH_432790
PRD_021888,PROD_115,FAC_24,451,0.010091402333914857,5,BATCH_569324
PRD_021889,PROD_073,FAC_10,400,0.007812239486140453,3,BATCH_133704
PRD_021890,PROD_081,FAC_04,449,0.017040675748329927,8,BATCH_439079
PRD_021891,PROD_067,FAC_13,457,0.023621417105252077,11,BATCH_399212
PRD_021892,PROD_144,FAC_25,361,0.03426438355812492,12,BATCH_700374
PRD_021893,PROD_141,FAC_02,364,0.015141153740183915,6,BATCH_617840
PRD_021894,PROD_090,FAC_06,420,0.023374883679590147,10,BATCH_387635
PRD_021895,PROD_096,FAC_19,473,0.00852788000736096,4,BATCH_655416
PRD_021896,PROD_118,FAC_24,346,0.03308310141237945,11,BATCH_163247
PRD_021897,PROD_062,FAC_08,472,0.027219410218067577,13,BATCH_748447
PRD_021898,PROD_036,FAC_06,348,0.026346906788938407,9,BATCH_790730
PRD_021899,PROD_124,FAC_20,429,0.021430704308384275,9,BATCH_765083
PRD_021900,PROD_022,FAC_14,341,0.02190187415836969,7,BATCH_828401
PRD_021901,PROD_105,FAC_08,434,0.01840315870722255,8,BATCH_548058
PRD_021902,PROD_114,FAC_06,409,0.006369434136128156,3,BATCH_686312
PRD_021903,PROD_110,FAC_12,409,0.007114985890865892,3,BATCH_799042
PRD_021904,PROD_003,FAC_09,404,0.010756877350522855,4,BATCH_497193
PRD_021905,PROD_097,FAC_07,468,0.010644880131239117,5,BATCH_294914
PRD_021906,PROD_036,FAC_25,425,0.006716011756399215,3,BATCH_151197
PRD_021907,PROD_010,FAC_13,455,0.01990006809498515,9,BATCH_142980
PRD_021908,PROD_100,FAC_16,436,0.020266943364295163,9,BATCH_559892
PRD_021909,PROD_021,FAC_08,385,0.022981990909407037,9,BATCH_941874
PRD_021910,PROD_104,FAC_14,432,0.028617279291010517,12,BATCH_946604
PRD_021911,PROD_115,FAC_16,337,0.0330810960332063,11,BATCH_260227
PRD_021912,PROD_137,FAC_20,400,0.03344174435297452,13,BATCH_159096
PRD_021913,PROD_112,FAC_06,462,0.031991240337189045,15,BATCH_838884
PRD_021914,PROD_120,FAC_23,322,0.027247881343561896,9,BATCH_441584
PRD_021915,PROD_079,FAC_04,404,0.025112268593658907,10,BATCH_552257
PRD_021916,PROD_096,FAC_04,402,0.008526285614724663,3,BATCH_686620
PRD_021917,PROD_108,FAC_03,378,0.024691645917741374,9,BATCH_834122
PRD_021918,PROD_119,FAC_10,441,0.009706410005644473,4,BATCH_286070
PRD_021919,PROD_144,FAC_06,479,0.0273670689696258,13,BATCH_531613
PRD_021920,PROD_028,FAC_18,330,0.009860309917551517,3,BATCH_273378
PRD_021921,PROD_006,FAC_13,476,0.025445036911284816,12,BATCH_414121
PRD_021922,PROD_061,FAC_11,386,0.007167432744883342,3,BATCH_390975
PRD_021923,PROD_006,FAC_04,451,0.01440292343493359,6,BATCH_691737
PRD_021924,PROD_122,FAC_08,456,0.016225439073517967,7,BATCH_272285
PRD_021925,PROD_105,FAC_03,376,0.014410015168790924,5,BATCH_874368
PRD_021926,PROD_062,FAC_12,326,0.01432315480760769,5,BATCH_317414
PRD_021927,PROD_028,FAC_13,353,0.020973138839356958,7,BATCH_764204
PRD_021928,PROD_080,FAC_24,382,0.02970797752899235,11,BATCH_592965
PRD_021929,PROD_009,FAC_23,328,0.031200112638249677,10,BATCH_487338
PRD_021930,PROD_015,FAC_23,409,0.007204306490171693,3,BATCH_530972
PRD_021931,PROD_020,FAC_11,338,0.010771178101715406,4,BATCH_930478
PRD_021932,PROD_060,FAC_09,473,0.01427894961213054,7,BATCH_418422
PRD_021933,PROD_075,FAC_04,375,0.025512995839008516,10,BATCH_753650
PRD_021934,PROD_094,FAC_11,329,0.01707310560639173,6,BATCH_833959
PRD_021935,PROD_067,FAC_08,439,0.01930342479927958,8,BATCH_460187
PRD_021936,PROD_002,FAC_18,477,0.028532994134164234,14,BATCH_364240
PRD_021937,PROD_142,FAC_03,359,0.024257335777338934,9,BATCH_858231
PRD_021938,PROD_044,FAC_04,350,0.02262372420751845,8,BATCH_308485
PRD_021939,PROD_134,FAC_25,366,0.022399266733199575,8,BATCH_956989
PRD_021940,PROD_136,FAC_17,356,0.01098105597225279,4,BATCH_358987
PRD_021941,PROD_039,FAC_16,398,0.008321372500720943,3,BATCH_120405
PRD_021942,PROD_093,FAC_07,418,0.014799261387366387,6,BATCH_474624
PRD_021943,PROD_044,FAC_02,450,0.028052967955929077,13,BATCH_729586
PRD_021944,PROD_027,FAC_05,476,0.03059739814630742,15,BATCH_761918
PRD_021945,PROD_016,FAC_01,364,0.02892264072976923,11,BATCH_675255
PRD_021946,PROD_039,FAC_22,406,0.009734173475105561,4,BATCH_955893
PRD_021947,PROD_129,FAC_13,392,0.032566863991269686,13,BATCH_912966
PRD_021948,PROD_033,FAC_12,321,0.016627330351285358,5,BATCH_530684
PRD_021949,PROD_050,FAC_19,462,0.03012978643544786,14,BATCH_998593
PRD_021950,PROD_103,FAC_22,465,0.023784215898775583,11,BATCH_243420
PRD_021951,PROD_027,FAC_08,476,0.02880177441814047,14,BATCH_243619
PRD_021952,PROD_124,FAC_08,359,0.005908819683891202,2,BATCH_824401
PRD_021953,PROD_086,FAC_12,322,0.018041176232109653,6,BATCH_365069
PRD_021954,PROD_147,FAC_04,377,0.023191117721530968,9,BATCH_840788
PRD_021955,PROD_028,FAC_07,390,0.016095377707829175,6,BATCH_720187
PRD_021956,PROD_064,FAC_16,413,0.02868184391548219,12,BATCH_956997
PRD_021957,PROD_049,FAC_22,476,0.026708546894232982,13,BATCH_352671
PRD_021958,PROD_148,FAC_18,478,0.016694571258175875,8,BATCH_141603
PRD_021959,PROD_111,FAC_06,445,0.018168285525749325,8,BATCH_446767
PRD_021960,PROD_128,FAC_18,424,0.0197424022203567,8,BATCH_904777
PRD_021961,PROD_009,FAC_04,362,0.02135361241757964,8,BATCH_475978
PRD_021962,PROD_023,FAC_21,474,0.013948810319800223,7,BATCH_908683
PRD_021963,PROD_135,FAC_09,474,0.01187228402989876,6,BATCH_892895
PRD_021964,PROD_060,FAC_13,437,0.008382047647545528,4,BATCH_362883
PRD_021965,PROD_061,FAC_19,388,0.00920978626593496,4,BATCH_101903
PRD_021966,PROD_075,FAC_12,322,0.01902852196854026,6,BATCH_753854
PRD_021967,PROD_100,FAC_16,476,0.024933502256008842,12,BATCH_583406
PRD_021968,PROD_054,FAC_05,422,0.024976961275177578,11,BATCH_464552
PRD_021969,PROD_031,FAC_02,460,0.018694833025596828,9,BATCH_777347
PRD_021970,PROD_028,FAC_03,416,0.023563708863024505,10,BATCH_809571
PRD_021971,PROD_090,FAC_13,379,0.03377001327130615,13,BATCH_988786
PRD_021972,PROD_006,FAC_21,403,0.03446853138156791,14,BATCH_642497
PRD_021973,PROD_034,FAC_07,386,0.03034439587342673,12,BATCH_572023
PRD_021974,PROD_092,FAC_13,426,0.03243125978577261,14,BATCH_631850
PRD_021975,PROD_108,FAC_16,400,0.009078833142182165,4,BATCH_487234
PRD_021976,PROD_009,FAC_22,442,0.013363200965430054,6,BATCH_192315
PRD_021977,PROD_093,FAC_14,366,0.03361950550652168,12,BATCH_594427
PRD_021978,PROD_098,FAC_18,416,0.008908118176338655,4,BATCH_725957
PRD_021979,PROD_012,FAC_13,325,0.03123826736021216,10,BATCH_343041
PRD_021980,PROD_016,FAC_14,437,0.018176332933856402,8,BATCH_248878
PRD_021981,PROD_071,FAC_09,397,0.034249294335954646,14,BATCH_132700
PRD_021982,PROD_135,FAC_08,389,0.026496253676909384,10,BATCH_691751
PRD_021983,PROD_003,FAC_25,386,0.015111173709135284,6,BATCH_136072
PRD_021984,PROD_148,FAC_25,420,0.008542050148706827,4,BATCH_165380
PRD_021985,PROD_005,FAC_05,469,0.012166432068043263,6,BATCH_978568
PRD_021986,PROD_038,FAC_23,343,0.026126623023866122,9,BATCH_795488
PRD_021987,PROD_079,FAC_07,384,0.014632237874713704,6,BATCH_955959
PRD_021988,PROD_099,FAC_16,447,0.03347304460098705,15,BATCH_448849
PRD_021989,PROD_002,FAC_10,419,0.021044238769220035,9,BATCH_166697
PRD_021990,PROD_100,FAC_25,351,0.02074034963990505,7,BATCH_702128
PRD_021991,PROD_149,FAC_25,388,0.02921451700425197,11,BATCH_326637
PRD_021992,PROD_142,FAC_22,390,0.028917446417462786,11,BATCH_768928
PRD_021993,PROD_139,FAC_03,364,0.02561097610600939,9,BATCH_186026
PRD_021994,PROD_132,FAC_24,351,0.033562654125614856,12,BATCH_282952
PRD_021995,PROD_047,FAC_17,347,0.022393219412108763,8,BATCH_656777
PRD_021996,PROD_116,FAC_10,416,0.03201464551558539,13,BATCH_153506
PRD_021997,PROD_094,FAC_11,333,0.019112840393700477,6,BATCH_286640
PRD_021998,PROD_100,FAC_20,460,0.027859015221102144,13,BATCH_302047
PRD_021999,PROD_020,FAC_10,448,0.01202262308516493,5,BATCH_616042
PRD_022000,PROD_016,FAC_18,432,0.030514284357404938,13,BATCH_817472
PRD_022001,PROD_136,FAC_21,432,0.01558348834152298,7,BATCH_829631
PRD_022002,PROD_149,FAC_23,349,0.02677914929237264,9,BATCH_237112
PRD_022003,PROD_064,FAC_01,353,0.014671675172994093,5,BATCH_900090
PRD_022004,PROD_104,FAC_04,365,0.033596962926962286,12,BATCH_790350
PRD_022005,PROD_133,FAC_03,320,0.010721112890725484,3,BATCH_809034
PRD_022006,PROD_038,FAC_20,454,0.020812167408229335,9,BATCH_916464
PRD_022007,PROD_019,FAC_06,338,0.016836813936292046,6,BATCH_130846
PRD_022008,PROD_074,FAC_06,460,0.021044122726438186,10,BATCH_545008
PRD_022009,PROD_141,FAC_17,342,0.011921419628592422,4,BATCH_413457
PRD_022010,PROD_137,FAC_19,385,0.020110369589151758,8,BATCH_819597
PRD_022011,PROD_017,FAC_17,450,0.008955506114829901,4,BATCH_818392
PRD_022012,PROD_095,FAC_17,405,0.01193269841372117,5,BATCH_950855
PRD_022013,PROD_045,FAC_17,406,0.02515813063941316,10,BATCH_520803
PRD_022014,PROD_088,FAC_03,391,0.019065033663532856,7,BATCH_803313
PRD_022015,PROD_042,FAC_14,408,0.01990717692307413,8,BATCH_798954
PRD_022016,PROD_051,FAC_02,430,0.032950143311327895,14,BATCH_237256
PRD_022017,PROD_113,FAC_04,458,0.011451244925230947,5,BATCH_900679
PRD_022018,PROD_133,FAC_23,360,0.021552696965100017,8,BATCH_616555
PRD_022019,PROD_008,FAC_18,325,0.02094571435196561,7,BATCH_325770
PRD_022020,PROD_037,FAC_02,425,0.018355286475121232,8,BATCH_460009
PRD_022021,PROD_047,FAC_12,364,0.029900525869087438,11,BATCH_621401
PRD_022022,PROD_100,FAC_15,401,0.022005979219335416,9,BATCH_215425
PRD_022023,PROD_089,FAC_13,337,0.029612601871072553,10,BATCH_270338
PRD_022024,PROD_133,FAC_11,326,0.030800794038817737,10,BATCH_727847
PRD_022025,PROD_086,FAC_07,348,0.007136986500703468,2,BATCH_911038
PRD_022026,PROD_025,FAC_09,463,0.03313496152085174,15,BATCH_655883
PRD_022027,PROD_126,FAC_15,393,0.02789382235491568,11,BATCH_661916
PRD_022028,PROD_116,FAC_03,476,0.019529888286300884,9,BATCH_257454
PRD_022029,PROD_120,FAC_10,476,0.029598449427279436,14,BATCH_369660
PRD_022030,PROD_030,FAC_08,335,0.011896545392775832,4,BATCH_608494
PRD_022031,PROD_048,FAC_06,323,0.02958233179398228,10,BATCH_910999
PRD_022032,PROD_094,FAC_14,384,0.02168896363152512,8,BATCH_948831
PRD_022033,PROD_055,FAC_06,391,0.0183269295952159,7,BATCH_224062
PRD_022034,PROD_046,FAC_19,448,0.0221272405481565,10,BATCH_882214
PRD_022035,PROD_031,FAC_09,450,0.026495815179334626,12,BATCH_936573
PRD_022036,PROD_092,FAC_09,383,0.013320615486782879,5,BATCH_907167
PRD_022037,PROD_074,FAC_20,385,0.007924547392786977,3,BATCH_137592
PRD_022038,PROD_056,FAC_16,408,0.03220419082159899,13,BATCH_480918
PRD_022039,PROD_122,FAC_13,376,0.033515688717737684,13,BATCH_339308
PRD_022040,PROD_057,FAC_13,420,0.023740533939856798,10,BATCH_149481
PRD_022041,PROD_017,FAC_12,429,0.020319524422072,9,BATCH_646322
PRD_022042,PROD_139,FAC_22,337,0.006617498968660485,2,BATCH_825168
PRD_022043,PROD_017,FAC_21,425,0.017472047871656283,7,BATCH_941486
PRD_022044,PROD_105,FAC_20,358,0.015208773589605495,5,BATCH_324258
PRD_022045,PROD_138,FAC_02,443,0.016501631311217693,7,BATCH_481077
PRD_022046,PROD_134,FAC_04,440,0.026580634192042728,12,BATCH_104575
PRD_022047,PROD_081,FAC_07,403,0.015837496987585714,6,BATCH_675710
PRD_022048,PROD_016,FAC_19,326,0.028733578227314448,9,BATCH_894185
PRD_022049,PROD_103,FAC_03,431,0.03472306751154115,15,BATCH_964250
PRD_022050,PROD_090,FAC_11,464,0.021389366292792433,10,BATCH_816264
PRD_022051,PROD_004,FAC_19,387,0.013327916994188015,5,BATCH_320972
PRD_022052,PROD_062,FAC_25,355,0.03373570193545591,12,BATCH_557847
PRD_022053,PROD_056,FAC_14,443,0.0269538292173484,12,BATCH_704065
PRD_022054,PROD_033,FAC_17,320,0.0117445094845104,4,BATCH_866044
PRD_022055,PROD_031,FAC_05,354,0.034831364338304305,12,BATCH_589033
PRD_022056,PROD_135,FAC_25,395,0.005307469585925538,2,BATCH_105275
PRD_022057,PROD_133,FAC_14,464,0.02227977499478387,10,BATCH_696917
PRD_022058,PROD_001,FAC_07,399,0.025534390358633675,10,BATCH_399913
PRD_022059,PROD_045,FAC_12,475,0.01047272160873495,5,BATCH_788927
PRD_022060,PROD_047,FAC_17,351,0.006539688968627597,2,BATCH_860653
PRD_022061,PROD_030,FAC_20,354,0.005221760122905198,2,BATCH_673471
PRD_022062,PROD_081,FAC_22,447,0.03278182049089973,15,BATCH_870548
PRD_022063,PROD_024,FAC_21,338,0.022483710660972378,8,BATCH_225491
PRD_022064,PROD_031,FAC_18,412,0.010133040700515059,4,BATCH_265111
PRD_022065,PROD_028,FAC_01,412,0.023469990557402676,10,BATCH_966589
PRD_022066,PROD_132,FAC_11,399,0.005075441819815245,2,BATCH_858711
PRD_022067,PROD_039,FAC_04,323,0.016210488068811795,5,BATCH_752644
PRD_022068,PROD_083,FAC_12,468,0.028038084770992594,13,BATCH_464789
PRD_022069,PROD_071,FAC_05,432,0.007990617122428623,3,BATCH_882226
PRD_022070,PROD_009,FAC_15,434,0.023112190634416042,10,BATCH_320693
PRD_022071,PROD_022,FAC_20,381,0.014471539794251288,6,BATCH_231186
PRD_022072,PROD_127,FAC_03,448,0.00795680087158108,4,BATCH_758007
PRD_022073,PROD_002,FAC_15,402,0.02973920290387101,12,BATCH_505787
PRD_022074,PROD_091,FAC_08,370,0.021448357926494584,8,BATCH_201800
PRD_022075,PROD_016,FAC_22,435,0.028736655682909406,13,BATCH_613194
PRD_022076,PROD_005,FAC_11,427,0.03405445218069657,15,BATCH_594788
PRD_022077,PROD_140,FAC_12,464,0.010506963463483992,5,BATCH_526568
PRD_022078,PROD_015,FAC_03,356,0.009108133620449826,3,BATCH_488679
PRD_022079,PROD_067,FAC_06,355,0.03442567299045257,12,BATCH_906458
PRD_022080,PROD_073,FAC_08,476,0.011999073025779669,6,BATCH_195159
PRD_022081,PROD_092,FAC_07,388,0.01780760119416397,7,BATCH_700938
PRD_022082,PROD_063,FAC_17,421,0.030089759755437494,13,BATCH_202481
PRD_022083,PROD_100,FAC_16,450,0.011910827581357968,5,BATCH_104519
PRD_022084,PROD_025,FAC_22,462,0.02634440370718351,12,BATCH_737556
PRD_022085,PROD_041,FAC_17,396,0.02860596159131672,11,BATCH_746092
PRD_022086,PROD_028,FAC_13,468,0.019891911340239484,9,BATCH_285541
PRD_022087,PROD_111,FAC_04,424,0.01962286860160632,8,BATCH_155672
PRD_022088,PROD_021,FAC_10,342,0.011861112235453802,4,BATCH_337327
PRD_022089,PROD_061,FAC_16,366,0.0237780721866196,9,BATCH_831921
PRD_022090,PROD_103,FAC_19,353,0.011026478941550826,4,BATCH_142409
PRD_022091,PROD_139,FAC_07,360,0.012880213564286383,5,BATCH_233757
PRD_022092,PROD_147,FAC_18,366,0.022890577187849294,8,BATCH_393456
PRD_022093,PROD_075,FAC_13,478,0.013325058116608949,6,BATCH_167585
PRD_022094,PROD_001,FAC_04,354,0.01891466247597504,7,BATCH_690289
PRD_022095,PROD_109,FAC_21,454,0.03351074833381431,15,BATCH_151319
PRD_022096,PROD_077,FAC_18,364,0.022841722291694868,8,BATCH_566186
PRD_022097,PROD_017,FAC_16,376,0.027526388086648,10,BATCH_655574
PRD_022098,PROD_111,FAC_25,436,0.02608900385098906,11,BATCH_556961
PRD_022099,PROD_019,FAC_18,469,0.03358284246319375,16,BATCH_976161
PRD_022100,PROD_074,FAC_16,430,0.008205187786647599,4,BATCH_501720
PRD_022101,PROD_059,FAC_22,389,0.010511192105473067,4,BATCH_220593
PRD_022102,PROD_115,FAC_24,468,0.025573056508207098,12,BATCH_362504
PRD_022103,PROD_038,FAC_23,422,0.030390117555799644,13,BATCH_951855
PRD_022104,PROD_031,FAC_22,368,0.02739547278248583,10,BATCH_638650
