customer_id,customer_name,country,channel_type,size,annual_volume_usd
CUST_4169,Distributor_4169,Vietnam,Retail Store,Small,471567.72
CUST_4170,Distributor_4170,USA,Retail Store,Medium,1259061.63
CUST_4171,Distributor_4171,UAE,Distributor,Medium,726182.14
CUST_4172,Distributor_4172,Vietnam,Direct-to-Consumer,Medium,1633977.31
CUST_4173,Distributor_4173,India,Distributor,Medium,767272.84
CUST_4174,Distributor_4174,UK,Distributor,Small,1261699.99
CUST_4175,Distributor_4175,UK,Direct-to-Consumer,Medium,400285.96
CUST_4176,Distributor_4176,Japan,Distributor,Medium,190156.74
CUST_4177,Distributor_4177,Vietnam,Retail Store,Small,1677857.06
CUST_4178,Distributor_4178,UAE,Distributor,Small,732513.58
CUST_4179,Distributor_4179,Vietnam,Distributor,Medium,457054.47
CUST_4180,Distributor_4180,USA,Direct-to-Consumer,Small,862856.02
CUST_4181,Distributor_4181,India,Retail Store,Medium,1890085.66
CUST_4182,Distributor_4182,UK,Distributor,Small,1206569.92
CUST_4183,Distributor_4183,UK,Online Retail,Medium,1955093.56
CUST_4184,Distributor_4184,Japan,Online Retail,Medium,684539.68
CUST_4185,Distributor_4185,UAE,Retail Store,Small,1601381.49
CUST_4186,Distributor_4186,South Korea,Distributor,Small,685368.54
CUST_4187,Distributor_4187,UAE,Distributor,Small,1351127.42
CUST_4188,Distributor_4188,UAE,Direct-to-Consumer,Medium,1501608.69
CUST_4189,Distributor_4189,UK,Direct-to-Consumer,Medium,453155.96
CUST_4190,Distributor_4190,Japan,Direct-to-Consumer,Medium,417910.97
CUST_4191,Distributor_4191,India,Direct-to-Consumer,Medium,687828.44
CUST_4192,Distributor_4192,Germany,Online Retail,Medium,1049244.8
CUST_4193,Distributor_4193,UAE,Retail Store,Medium,1232592.66
CUST_4194,Distributor_4194,UAE,Distributor,Small,65765.12
CUST_4195,Distributor_4195,Japan,Direct-to-Consumer,Small,495245.13
CUST_4196,Distributor_4196,Germany,Direct-to-Consumer,Small,1996026.03
CUST_4197,Distributor_4197,UK,Direct-to-Consumer,Small,1339204.64
CUST_4198,Distributor_4198,USA,Online Retail,Medium,623085.66
CUST_4199,Distributor_4199,Vietnam,Retail Store,Small,1352470.78
CUST_4200,Distributor_4200,UK,Retail Store,Medium,607544.86
CUST_4201,Distributor_4201,UAE,Direct-to-Consumer,Small,1541453.39
CUST_4202,Distributor_4202,India,Online Retail,Small,578743.2
CUST_4203,Distributor_4203,UK,Distributor,Small,1888405.4
CUST_4204,Distributor_4204,South Korea,Online Retail,Medium,818075.04
CUST_4205,Distributor_4205,South Korea,Online Retail,Medium,265643.37
CUST_4206,Distributor_4206,UK,Distributor,Medium,110634.51
CUST_4207,Distributor_4207,India,Direct-to-Consumer,Small,1758596.56
CUST_4208,Distributor_4208,UAE,Online Retail,Medium,87670.89
CUST_4209,Distributor_4209,South Korea,Direct-to-Consumer,Medium,383471.17
CUST_4210,Distributor_4210,UAE,Distributor,Medium,494946.55
CUST_4211,Distributor_4211,UAE,Retail Store,Medium,734730.2
CUST_4212,Distributor_4212,South Korea,Distributor,Small,1211577.24
CUST_4213,Distributor_4213,Vietnam,Distributor,Medium,1799225.11
CUST_4214,Distributor_4214,UK,Online Retail,Medium,1806280.27
CUST_4215,Distributor_4215,USA,Direct-to-Consumer,Medium,784829.34
CUST_4216,Distributor_4216,Vietnam,Online Retail,Medium,116386.79
CUST_4217,Distributor_4217,Japan,Retail Store,Medium,1244011.1
CUST_4218,Distributor_4218,Germany,Distributor,Medium,1207905.05
CUST_4219,Distributor_4219,UAE,Direct-to-Consumer,Medium,448710.1
CUST_4220,Distributor_4220,UK,Retail Store,Small,1089136.14
CUST_4221,Distributor_4221,Vietnam,Distributor,Small,1148598.29
CUST_4222,Distributor_4222,UK,Distributor,Medium,1740237.77
CUST_4223,Distributor_4223,South Korea,Distributor,Medium,1228267.05
CUST_4224,Distributor_4224,India,Distributor,Small,184810.0
CUST_4225,Distributor_4225,UAE,Online Retail,Small,1933293.48
CUST_4226,Distributor_4226,India,Distributor,Small,483467.55
CUST_4227,Distributor_4227,Japan,Direct-to-Consumer,Small,717499.21
CUST_4228,Distributor_4228,UK,Online Retail,Small,489880.89
CUST_4229,Distributor_4229,South Korea,Retail Store,Small,1129970.29
CUST_4230,Distributor_4230,Japan,Online Retail,Medium,545369.03
CUST_4231,Distributor_4231,USA,Retail Store,Medium,307081.4
CUST_4232,Distributor_4232,UAE,Direct-to-Consumer,Medium,727948.06
CUST_4233,Distributor_4233,India,Distributor,Small,1119542.99
CUST_4234,Distributor_4234,USA,Retail Store,Small,600613.83
CUST_4235,Distributor_4235,Japan,Retail Store,Medium,327458.13
CUST_4236,Distributor_4236,Vietnam,Distributor,Medium,1614780.9
CUST_4237,Distributor_4237,India,Distributor,Medium,956498.31
CUST_4238,Distributor_4238,South Korea,Online Retail,Small,1684673.53
CUST_4239,Distributor_4239,UK,Distributor,Small,937172.62
CUST_4240,Distributor_4240,USA,Retail Store,Medium,1555697.05
CUST_4241,Distributor_4241,UK,Online Retail,Medium,502207.19
CUST_4242,Distributor_4242,South Korea,Distributor,Medium,1428402.05
CUST_4243,Distributor_4243,UAE,Retail Store,Medium,273547.89
CUST_4244,Distributor_4244,USA,Retail Store,Small,1661477.61
CUST_4245,Distributor_4245,UK,Online Retail,Small,1778800.02
CUST_4246,Distributor_4246,India,Direct-to-Consumer,Medium,1030643.45
CUST_4247,Distributor_4247,Japan,Distributor,Small,397554.54
CUST_4248,Distributor_4248,India,Direct-to-Consumer,Medium,1837905.92
CUST_4249,Distributor_4249,Germany,Distributor,Small,796978.07
CUST_4250,Distributor_4250,South Korea,Distributor,Small,1012302.99
CUST_4251,Distributor_4251,UK,Online Retail,Small,332552.39
CUST_4252,Distributor_4252,India,Online Retail,Small,1462693.84
CUST_4253,Distributor_4253,South Korea,Distributor,Small,584050.05
CUST_4254,Distributor_4254,Japan,Distributor,Small,86800.9
CUST_4255,Distributor_4255,Japan,Direct-to-Consumer,Medium,1848080.67
CUST_4256,Distributor_4256,India,Retail Store,Small,122502.43
CUST_4257,Distributor_4257,UAE,Distributor,Small,1528988.71
CUST_4258,Distributor_4258,UAE,Online Retail,Medium,1877322.38
CUST_4259,Distributor_4259,UK,Online Retail,Small,1963685.35
CUST_4260,Distributor_4260,Vietnam,Retail Store,Small,477011.45
CUST_4261,Distributor_4261,India,Direct-to-Consumer,Small,1606531.3
CUST_4262,Distributor_4262,UAE,Retail Store,Small,581720.25
CUST_4263,Distributor_4263,Germany,Retail Store,Medium,960586.45
CUST_4264,Distributor_4264,South Korea,Online Retail,Small,797752.53
CUST_4265,Distributor_4265,South Korea,Retail Store,Small,1229889.4
CUST_4266,Distributor_4266,UK,Direct-to-Consumer,Medium,732056.29
CUST_4267,Distributor_4267,Japan,Distributor,Medium,1644188.21
CUST_4268,Distributor_4268,UK,Direct-to-Consumer,Medium,744693.43
CUST_4269,Distributor_4269,UK,Retail Store,Small,1322427.41
CUST_4270,Distributor_4270,Japan,Distributor,Small,1286551.18
CUST_4271,Distributor_4271,Germany,Online Retail,Small,1391568.84
CUST_4272,Distributor_4272,Japan,Direct-to-Consumer,Medium,1772109.47
CUST_4273,Distributor_4273,UAE,Distributor,Small,1768334.81
CUST_4274,Distributor_4274,India,Online Retail,Small,1702769.36
CUST_4275,Distributor_4275,Japan,Online Retail,Medium,1183157.18
CUST_4276,Distributor_4276,India,Direct-to-Consumer,Small,629042.94
CUST_4277,Distributor_4277,USA,Online Retail,Small,191886.63
CUST_4278,Distributor_4278,South Korea,Distributor,Medium,221339.35
CUST_4279,Distributor_4279,India,Direct-to-Consumer,Medium,782626.32
CUST_4280,Distributor_4280,UK,Retail Store,Medium,569669.54
CUST_4281,Distributor_4281,Germany,Retail Store,Medium,1886714.7
CUST_4282,Distributor_4282,Vietnam,Online Retail,Small,205251.69
CUST_4283,Distributor_4283,Germany,Online Retail,Medium,1363737.71
CUST_4284,Distributor_4284,Germany,Direct-to-Consumer,Medium,925510.56
CUST_4285,Distributor_4285,India,Online Retail,Medium,1959868.75
CUST_4286,Distributor_4286,Vietnam,Distributor,Medium,1287930.5
CUST_4287,Distributor_4287,Germany,Retail Store,Medium,1864325.81
CUST_4288,Distributor_4288,UAE,Distributor,Medium,242802.41
CUST_4289,Distributor_4289,South Korea,Online Retail,Medium,486599.6
CUST_4290,Distributor_4290,South Korea,Online Retail,Small,1130677.71
CUST_4291,Distributor_4291,South Korea,Distributor,Medium,858509.12
CUST_4292,Distributor_4292,India,Direct-to-Consumer,Medium,1661408.21
CUST_4293,Distributor_4293,UK,Direct-to-Consumer,Medium,98693.26
CUST_4294,Distributor_4294,Vietnam,Direct-to-Consumer,Small,1313825.9
CUST_4295,Distributor_4295,India,Online Retail,Small,648942.4
CUST_4296,Distributor_4296,Japan,Direct-to-Consumer,Medium,328070.1
CUST_4297,Distributor_4297,USA,Direct-to-Consumer,Small,1272919.87
CUST_4298,Distributor_4298,UK,Distributor,Small,1866250.14
CUST_4299,Distributor_4299,Vietnam,Retail Store,Medium,1388425.85
CUST_4300,Distributor_4300,Germany,Distributor,Small,833178.91
CUST_4301,Distributor_4301,Japan,Direct-to-Consumer,Small,1997192.48
CUST_4302,Distributor_4302,Vietnam,Online Retail,Medium,484800.25
CUST_4303,Distributor_4303,UAE,Online Retail,Medium,1465906.83
CUST_4304,Distributor_4304,Germany,Direct-to-Consumer,Small,274569.63
CUST_4305,Distributor_4305,South Korea,Direct-to-Consumer,Medium,1137402.67
CUST_4306,Distributor_4306,India,Direct-to-Consumer,Medium,1783912.11
CUST_4307,Distributor_4307,UK,Direct-to-Consumer,Medium,831760.31
CUST_4308,Distributor_4308,UK,Distributor,Medium,1459684.35
CUST_4309,Distributor_4309,Vietnam,Distributor,Medium,860621.98
CUST_4310,Distributor_4310,UAE,Online Retail,Small,727888.42
CUST_4311,Distributor_4311,UAE,Retail Store,Medium,827269.34
CUST_4312,Distributor_4312,USA,Distributor,Small,1409136.81
CUST_4313,Distributor_4313,Germany,Distributor,Small,1368655.78
CUST_4314,Distributor_4314,India,Retail Store,Small,742771.08
CUST_4315,Distributor_4315,USA,Distributor,Small,362768.06
CUST_4316,Distributor_4316,Japan,Retail Store,Medium,1261340.28
CUST_4317,Distributor_4317,South Korea,Online Retail,Small,1716899.1
CUST_4318,Distributor_4318,South Korea,Distributor,Small,389513.03
CUST_4319,Distributor_4319,Japan,Online Retail,Medium,325066.61
CUST_4320,Distributor_4320,Japan,Online Retail,Medium,836297.47
CUST_4321,Distributor_4321,India,Retail Store,Small,471654.14
CUST_4322,Distributor_4322,UAE,Direct-to-Consumer,Medium,767410.7
CUST_4323,Distributor_4323,Japan,Direct-to-Consumer,Medium,1684758.75
CUST_4324,Distributor_4324,India,Direct-to-Consumer,Medium,440130.14
CUST_4325,Distributor_4325,India,Online Retail,Small,1807386.84
CUST_4326,Distributor_4326,India,Direct-to-Consumer,Small,487515.31
CUST_4327,Distributor_4327,Germany,Direct-to-Consumer,Small,1037424.76
CUST_4328,Distributor_4328,USA,Direct-to-Consumer,Small,711194.59
CUST_4329,Distributor_4329,Japan,Direct-to-Consumer,Medium,1629635.15
CUST_4330,Distributor_4330,USA,Direct-to-Consumer,Medium,638113.38
CUST_4331,Distributor_4331,UAE,Retail Store,Medium,1892848.58
CUST_4332,Distributor_4332,Japan,Distributor,Medium,1154307.66
CUST_4333,Distributor_4333,UAE,Direct-to-Consumer,Medium,1633867.1
CUST_4334,Distributor_4334,UK,Retail Store,Medium,1072941.88
CUST_4335,Distributor_4335,Vietnam,Direct-to-Consumer,Medium,1652210.86
CUST_4336,Distributor_4336,USA,Distributor,Medium,704279.0
CUST_4337,Distributor_4337,UAE,Retail Store,Medium,1746048.71
CUST_4338,Distributor_4338,India,Distributor,Small,266364.71
CUST_4339,Distributor_4339,Japan,Distributor,Medium,1016145.43
CUST_4340,Distributor_4340,Japan,Distributor,Medium,1626345.74
CUST_4341,Distributor_4341,Japan,Direct-to-Consumer,Medium,219715.45
CUST_4342,Distributor_4342,India,Online Retail,Medium,1813449.05
CUST_4343,Distributor_4343,Germany,Retail Store,Medium,1838980.41
CUST_4344,Distributor_4344,India,Retail Store,Small,1016273.02
CUST_4345,Distributor_4345,Japan,Online Retail,Small,1794350.76
CUST_4346,Distributor_4346,Japan,Direct-to-Consumer,Medium,1044634.92
CUST_4347,Distributor_4347,Germany,Distributor,Small,136885.43
CUST_4348,Distributor_4348,UK,Online Retail,Small,1080286.64
CUST_4349,Distributor_4349,USA,Online Retail,Small,705511.35
CUST_4350,Distributor_4350,South Korea,Retail Store,Small,1529878.89
CUST_4351,Distributor_4351,Japan,Retail Store,Small,304932.74
CUST_4352,Distributor_4352,Japan,Direct-to-Consumer,Medium,1849217.87
CUST_4353,Distributor_4353,India,Distributor,Medium,1902412.27
CUST_4354,Distributor_4354,USA,Online Retail,Medium,1787962.17
CUST_4355,Distributor_4355,South Korea,Retail Store,Medium,375845.17
CUST_4356,Distributor_4356,Germany,Direct-to-Consumer,Medium,1684904.83
CUST_4357,Distributor_4357,USA,Direct-to-Consumer,Small,452700.67
CUST_4358,Distributor_4358,Japan,Direct-to-Consumer,Medium,474051.06
CUST_4359,Distributor_4359,India,Direct-to-Consumer,Small,123101.52
CUST_4360,Distributor_4360,USA,Distributor,Medium,622044.36
CUST_4361,Distributor_4361,Japan,Retail Store,Medium,177125.96
CUST_4362,Distributor_4362,India,Distributor,Medium,1167337.61
CUST_4363,Distributor_4363,Germany,Direct-to-Consumer,Small,996854.09
CUST_4364,Distributor_4364,Vietnam,Retail Store,Small,1188320.67
CUST_4365,Distributor_4365,South Korea,Retail Store,Small,1445569.14
CUST_4366,Distributor_4366,UK,Direct-to-Consumer,Medium,93860.04
CUST_4367,Distributor_4367,UK,Retail Store,Medium,1266070.6
CUST_4368,Distributor_4368,Vietnam,Retail Store,Medium,289285.37
CUST_4369,Distributor_4369,South Korea,Retail Store,Small,898211.39
CUST_4370,Distributor_4370,Japan,Distributor,Small,97147.19
CUST_4371,Distributor_4371,Germany,Retail Store,Small,835796.96
CUST_4372,Distributor_4372,South Korea,Retail Store,Medium,541677.41
CUST_4373,Distributor_4373,India,Online Retail,Medium,194228.22
CUST_4374,Distributor_4374,UK,Distributor,Small,887176.28
CUST_4375,Distributor_4375,UK,Online Retail,Medium,1997562.57
CUST_4376,Distributor_4376,Japan,Online Retail,Medium,792356.29
CUST_4377,Distributor_4377,USA,Retail Store,Small,1277800.41
CUST_4378,Distributor_4378,UAE,Distributor,Medium,135010.1
CUST_4379,Distributor_4379,South Korea,Distributor,Small,1674461.04
CUST_4380,Distributor_4380,UK,Online Retail,Medium,105543.43
CUST_4381,Distributor_4381,USA,Direct-to-Consumer,Medium,504295.81
CUST_4382,Distributor_4382,UAE,Distributor,Small,861299.27
CUST_4383,Distributor_4383,India,Direct-to-Consumer,Medium,1252923.94
CUST_4384,Distributor_4384,India,Retail Store,Medium,206617.07
CUST_4385,Distributor_4385,Germany,Online Retail,Medium,1029932.77
CUST_4386,Distributor_4386,UAE,Retail Store,Medium,1635164.42
CUST_4387,Distributor_4387,Japan,Retail Store,Small,1472069.49
CUST_4388,Distributor_4388,UK,Direct-to-Consumer,Small,1481308.48
CUST_4389,Distributor_4389,India,Direct-to-Consumer,Medium,1555697.38
CUST_4390,Distributor_4390,UK,Distributor,Medium,137624.13
CUST_4391,Distributor_4391,South Korea,Distributor,Medium,1857990.93
CUST_4392,Distributor_4392,South Korea,Online Retail,Small,1125727.74
CUST_4393,Distributor_4393,Japan,Distributor,Medium,257907.58
CUST_4394,Distributor_4394,UK,Direct-to-Consumer,Medium,698902.56
CUST_4395,Distributor_4395,Japan,Online Retail,Small,1993630.85
CUST_4396,Distributor_4396,South Korea,Online Retail,Small,433782.91
CUST_4397,Distributor_4397,Vietnam,Distributor,Small,1394650.6
CUST_4398,Distributor_4398,USA,Distributor,Medium,574018.57
CUST_4399,Distributor_4399,UK,Online Retail,Small,1406043.94
CUST_4400,Distributor_4400,India,Online Retail,Small,370381.07
CUST_4401,Distributor_4401,India,Direct-to-Consumer,Small,1012216.34
CUST_4402,Distributor_4402,UK,Online Retail,Small,1949174.04
CUST_4403,Distributor_4403,India,Online Retail,Medium,1503008.86
CUST_4404,Distributor_4404,Japan,Direct-to-Consumer,Small,303442.35
CUST_4405,Distributor_4405,UK,Retail Store,Medium,648206.87
CUST_4406,Distributor_4406,UK,Retail Store,Medium,1620233.77
CUST_4407,Distributor_4407,Vietnam,Online Retail,Small,1306572.52
CUST_4408,Distributor_4408,Germany,Distributor,Small,944388.6
CUST_4409,Distributor_4409,South Korea,Direct-to-Consumer,Medium,649551.24
CUST_4410,Distributor_4410,UK,Retail Store,Medium,124699.56
CUST_4411,Distributor_4411,Vietnam,Distributor,Medium,133427.37
CUST_4412,Distributor_4412,Germany,Online Retail,Small,1444681.88
CUST_4413,Distributor_4413,USA,Online Retail,Small,1486662.93
CUST_4414,Distributor_4414,Vietnam,Retail Store,Medium,1874949.02
CUST_4415,Distributor_4415,UAE,Retail Store,Small,1686287.13
CUST_4416,Distributor_4416,Japan,Retail Store,Medium,1058709.2
CUST_4417,Distributor_4417,South Korea,Direct-to-Consumer,Medium,1152313.47
CUST_4418,Distributor_4418,South Korea,Online Retail,Medium,922642.48
CUST_4419,Distributor_4419,Japan,Direct-to-Consumer,Small,151760.86
CUST_4420,Distributor_4420,Vietnam,Distributor,Medium,1052925.82
CUST_4421,Distributor_4421,Vietnam,Distributor,Small,517002.99
CUST_4422,Distributor_4422,UAE,Online Retail,Small,1744479.36
CUST_4423,Distributor_4423,India,Retail Store,Small,1113846.96
CUST_4424,Distributor_4424,UK,Online Retail,Small,477568.12
CUST_4425,Distributor_4425,Germany,Direct-to-Consumer,Medium,1443969.15
CUST_4426,Distributor_4426,Germany,Online Retail,Medium,234636.48
CUST_4427,Distributor_4427,Vietnam,Retail Store,Small,1178926.29
CUST_4428,Distributor_4428,USA,Online Retail,Small,874920.55
CUST_4429,Distributor_4429,Japan,Distributor,Small,1984394.17
CUST_4430,Distributor_4430,Vietnam,Distributor,Medium,926693.87
CUST_4431,Distributor_4431,India,Online Retail,Medium,979750.69
CUST_4432,Distributor_4432,Germany,Retail Store,Small,1571374.26
CUST_4433,Distributor_4433,Vietnam,Online Retail,Small,778255.22
CUST_4434,Distributor_4434,UK,Distributor,Small,1177001.99
CUST_4435,Distributor_4435,Germany,Distributor,Medium,150903.69
CUST_4436,Distributor_4436,Japan,Distributor,Small,1935555.22
CUST_4437,Distributor_4437,Vietnam,Direct-to-Consumer,Small,428159.25
CUST_4438,Distributor_4438,UK,Direct-to-Consumer,Small,1642085.02
CUST_4439,Distributor_4439,Germany,Direct-to-Consumer,Medium,482107.19
CUST_4440,Distributor_4440,Germany,Retail Store,Small,230224.69
CUST_4441,Distributor_4441,Japan,Distributor,Medium,900884.83
CUST_4442,Distributor_4442,Japan,Retail Store,Medium,1621608.29
CUST_4443,Distributor_4443,Japan,Retail Store,Small,1875112.55
CUST_4444,Distributor_4444,UAE,Retail Store,Medium,438084.5
CUST_4445,Distributor_4445,UAE,Retail Store,Small,1554752.81
CUST_4446,Distributor_4446,Japan,Distributor,Medium,1492421.11
CUST_4447,Distributor_4447,India,Online Retail,Medium,1567871.45
CUST_4448,Distributor_4448,India,Direct-to-Consumer,Medium,240521.26
CUST_4449,Distributor_4449,Japan,Online Retail,Medium,1779132.06
CUST_4450,Distributor_4450,South Korea,Direct-to-Consumer,Small,754696.09
CUST_4451,Distributor_4451,UAE,Online Retail,Medium,1637433.16
CUST_4452,Distributor_4452,Vietnam,Direct-to-Consumer,Medium,1873776.82
CUST_4453,Distributor_4453,India,Direct-to-Consumer,Medium,1767459.73
CUST_4454,Distributor_4454,Vietnam,Direct-to-Consumer,Medium,1590976.73
CUST_4455,Distributor_4455,UAE,Retail Store,Small,745752.7
CUST_4456,Distributor_4456,USA,Online Retail,Small,1271576.27
CUST_4457,Distributor_4457,UK,Online Retail,Small,1627751.27
CUST_4458,Distributor_4458,South Korea,Direct-to-Consumer,Small,1977917.31
CUST_4459,Distributor_4459,India,Online Retail,Small,90648.22
CUST_4460,Distributor_4460,Vietnam,Distributor,Small,1446919.66
CUST_4461,Distributor_4461,Vietnam,Direct-to-Consumer,Medium,697217.26
CUST_4462,Distributor_4462,South Korea,Online Retail,Medium,520077.39
CUST_4463,Distributor_4463,USA,Retail Store,Medium,882014.26
CUST_4464,Distributor_4464,USA,Direct-to-Consumer,Medium,283545.52
CUST_4465,Distributor_4465,Japan,Retail Store,Small,380960.71
CUST_4466,Distributor_4466,USA,Online Retail,Medium,1706843.59
CUST_4467,Distributor_4467,UAE,Retail Store,Small,630858.85
CUST_4468,Distributor_4468,Vietnam,Distributor,Small,1219423.07
CUST_4469,Distributor_4469,Japan,Online Retail,Medium,291681.43
CUST_4470,Distributor_4470,UK,Distributor,Medium,519566.85
CUST_4471,Distributor_4471,Germany,Distributor,Small,1796652.39
CUST_4472,Distributor_4472,South Korea,Retail Store,Small,1399168.04
CUST_4473,Distributor_4473,Germany,Retail Store,Medium,1378286.47
CUST_4474,Distributor_4474,South Korea,Direct-to-Consumer,Medium,1916767.86
CUST_4475,Distributor_4475,UK,Direct-to-Consumer,Small,981860.75
CUST_4476,Distributor_4476,UK,Online Retail,Small,858790.5
CUST_4477,Distributor_4477,Vietnam,Retail Store,Medium,446150.18
CUST_4478,Distributor_4478,South Korea,Distributor,Small,304140.31
CUST_4479,Distributor_4479,Germany,Distributor,Medium,1995679.56
CUST_4480,Distributor_4480,UAE,Distributor,Small,1482048.1
CUST_4481,Distributor_4481,Germany,Retail Store,Medium,241953.22
CUST_4482,Distributor_4482,Japan,Online Retail,Small,1487764.78
CUST_4483,Distributor_4483,Vietnam,Distributor,Small,90998.37
CUST_4484,Distributor_4484,USA,Online Retail,Small,1060104.56
CUST_4485,Distributor_4485,Japan,Online Retail,Small,201097.31
CUST_4486,Distributor_4486,UK,Direct-to-Consumer,Small,789632.65
CUST_4487,Distributor_4487,Japan,Retail Store,Small,861336.96
CUST_4488,Distributor_4488,Germany,Direct-to-Consumer,Small,1835986.74
CUST_4489,Distributor_4489,UK,Retail Store,Medium,517239.17
CUST_4490,Distributor_4490,USA,Direct-to-Consumer,Small,771613.17
CUST_4491,Distributor_4491,Germany,Direct-to-Consumer,Medium,581270.56
CUST_4492,Distributor_4492,Vietnam,Online Retail,Medium,354928.54
CUST_4493,Distributor_4493,South Korea,Online Retail,Medium,146119.4
CUST_4494,Distributor_4494,UAE,Online Retail,Small,1697582.47
CUST_4495,Distributor_4495,Vietnam,Distributor,Small,1910330.82
CUST_4496,Distributor_4496,UK,Online Retail,Small,138656.02
CUST_4497,Distributor_4497,Germany,Distributor,Medium,654029.2
CUST_4498,Distributor_4498,Germany,Distributor,Small,1596490.46
CUST_4499,Distributor_4499,USA,Online Retail,Small,245061.76
CUST_4500,Distributor_4500,India,Retail Store,Small,529893.29
CUST_4501,Distributor_4501,Germany,Distributor,Medium,804953.02
CUST_4502,Distributor_4502,India,Retail Store,Medium,890609.99
CUST_4503,Distributor_4503,UK,Online Retail,Medium,1838192.34
CUST_4504,Distributor_4504,Japan,Direct-to-Consumer,Medium,1343935.99
CUST_4505,Distributor_4505,Vietnam,Retail Store,Medium,1087707.1
CUST_4506,Distributor_4506,Japan,Retail Store,Medium,886740.68
CUST_4507,Distributor_4507,Japan,Direct-to-Consumer,Medium,391687.37
CUST_4508,Distributor_4508,South Korea,Online Retail,Small,116486.61
CUST_4509,Distributor_4509,UK,Retail Store,Medium,1922024.68
CUST_4510,Distributor_4510,UAE,Direct-to-Consumer,Small,110714.69
CUST_4511,Distributor_4511,UAE,Retail Store,Small,649284.1
CUST_4512,Distributor_4512,Germany,Distributor,Medium,1104896.39
CUST_4513,Distributor_4513,Japan,Retail Store,Medium,522543.13
CUST_4514,Distributor_4514,USA,Distributor,Medium,257697.69
CUST_4515,Distributor_4515,UK,Distributor,Small,1746134.11
CUST_4516,Distributor_4516,USA,Retail Store,Medium,274817.96
CUST_4517,Distributor_4517,India,Direct-to-Consumer,Small,1777551.16
CUST_4518,Distributor_4518,USA,Direct-to-Consumer,Medium,563713.38
CUST_4519,Distributor_4519,India,Retail Store,Medium,1681585.91
CUST_4520,Distributor_4520,Japan,Retail Store,Small,691541.76
CUST_4521,Distributor_4521,UK,Direct-to-Consumer,Small,1717088.07
CUST_4522,Distributor_4522,UAE,Direct-to-Consumer,Medium,1044770.16
CUST_4523,Distributor_4523,South Korea,Retail Store,Small,1152087.85
CUST_4524,Distributor_4524,USA,Retail Store,Medium,542560.43
CUST_4525,Distributor_4525,Japan,Online Retail,Small,1526173.14
CUST_4526,Distributor_4526,South Korea,Direct-to-Consumer,Medium,145202.98
CUST_4527,Distributor_4527,Vietnam,Distributor,Small,1709629.17
CUST_4528,Distributor_4528,Vietnam,Online Retail,Small,433740.76
CUST_4529,Distributor_4529,South Korea,Retail Store,Medium,1696590.94
CUST_4530,Distributor_4530,South Korea,Direct-to-Consumer,Medium,1240303.13
CUST_4531,Distributor_4531,USA,Retail Store,Medium,1967320.8
CUST_4532,Distributor_4532,Vietnam,Retail Store,Medium,260963.08
CUST_4533,Distributor_4533,India,Direct-to-Consumer,Medium,1318212.84
CUST_4534,Distributor_4534,UAE,Distributor,Medium,1043997.78
CUST_4535,Distributor_4535,India,Distributor,Small,902302.26
CUST_4536,Distributor_4536,UAE,Online Retail,Small,1171075.65
CUST_4537,Distributor_4537,USA,Distributor,Medium,1178466.26
CUST_4538,Distributor_4538,South Korea,Direct-to-Consumer,Medium,111988.84
CUST_4539,Distributor_4539,UAE,Distributor,Medium,1955621.05
CUST_4540,Distributor_4540,UK,Distributor,Medium,1946344.9
CUST_4541,Distributor_4541,South Korea,Online Retail,Small,340736.57
CUST_4542,Distributor_4542,Germany,Direct-to-Consumer,Medium,1844920.99
CUST_4543,Distributor_4543,USA,Online Retail,Small,1118348.08
CUST_4544,Distributor_4544,USA,Distributor,Small,113131.99
CUST_4545,Distributor_4545,India,Direct-to-Consumer,Medium,150855.72
CUST_4546,Distributor_4546,Germany,Distributor,Small,1624733.32
CUST_4547,Distributor_4547,India,Online Retail,Medium,1154062.67
CUST_4548,Distributor_4548,UAE,Retail Store,Small,1503632.21
CUST_4549,Distributor_4549,Japan,Distributor,Medium,317266.38
CUST_4550,Distributor_4550,UK,Online Retail,Small,1731491.31
CUST_4551,Distributor_4551,Germany,Retail Store,Medium,1752419.42
CUST_4552,Distributor_4552,India,Direct-to-Consumer,Medium,732869.34
CUST_4553,Distributor_4553,Vietnam,Retail Store,Small,1959928.99
CUST_4554,Distributor_4554,India,Direct-to-Consumer,Medium,1389564.33
CUST_4555,Distributor_4555,UK,Retail Store,Small,629307.07
CUST_4556,Distributor_4556,UAE,Distributor,Medium,1910603.56
CUST_4557,Distributor_4557,Japan,Retail Store,Small,571648.12
CUST_4558,Distributor_4558,India,Direct-to-Consumer,Medium,511123.75
CUST_4559,Distributor_4559,UAE,Retail Store,Small,1614021.99
CUST_4560,Distributor_4560,South Korea,Retail Store,Medium,1761395.8
CUST_4561,Distributor_4561,South Korea,Distributor,Medium,1210188.3
CUST_4562,Distributor_4562,Germany,Retail Store,Small,1060031.65
CUST_4563,Distributor_4563,UK,Direct-to-Consumer,Medium,1978695.21
CUST_4564,Distributor_4564,UAE,Direct-to-Consumer,Small,1601500.62
CUST_4565,Distributor_4565,Vietnam,Online Retail,Medium,584639.02
CUST_4566,Distributor_4566,South Korea,Retail Store,Medium,1679697.38
CUST_4567,Distributor_4567,USA,Retail Store,Small,1235543.78
CUST_4568,Distributor_4568,India,Retail Store,Medium,246719.95
