inventory_id,product_id,facility_id,stock_level,safety_stock_level,reorder_point
INV_021468,PROD_079,FAC_10,46,13,24
INV_021469,PROD_146,FAC_07,30,12,23
INV_021470,PROD_102,FAC_18,45,20,33
INV_021471,PROD_064,FAC_09,56,22,35
INV_021472,PROD_127,FAC_02,50,14,27
INV_021473,PROD_029,FAC_12,31,23,33
INV_021474,PROD_098,FAC_06,31,13,19
INV_021475,PROD_085,FAC_23,53,22,29
INV_021476,PROD_070,FAC_02,34,23,36
INV_021477,PROD_124,FAC_23,40,11,23
INV_021478,PROD_107,FAC_18,44,15,23
INV_021479,PROD_089,FAC_15,47,19,28
INV_021480,PROD_055,FAC_12,44,13,20
INV_021481,PROD_148,FAC_18,48,21,33
INV_021482,PROD_009,FAC_22,39,14,22
INV_021483,PROD_102,FAC_05,36,23,30
INV_021484,PROD_055,FAC_02,55,24,29
INV_021485,PROD_026,FAC_13,46,14,27
INV_021486,PROD_076,FAC_22,35,22,28
INV_021487,PROD_108,FAC_18,56,19,32
INV_021488,PROD_099,FAC_23,43,21,26
INV_021489,PROD_125,FAC_15,59,18,24
INV_021490,PROD_003,FAC_14,47,17,31
INV_021491,PROD_123,FAC_22,54,18,27
INV_021492,PROD_107,FAC_19,39,16,23
INV_021493,PROD_001,FAC_05,36,22,29
INV_021494,PROD_031,FAC_10,57,17,31
INV_021495,PROD_089,FAC_09,59,24,34
INV_021496,PROD_014,FAC_04,53,11,20
INV_021497,PROD_095,FAC_14,55,22,28
INV_021498,PROD_093,FAC_11,57,19,33
INV_021499,PROD_053,FAC_13,34,10,21
INV_021500,PROD_133,FAC_08,50,11,23
INV_021501,PROD_115,FAC_03,50,10,24
INV_021502,PROD_052,FAC_04,41,24,30
INV_021503,PROD_068,FAC_25,36,12,20
INV_021504,PROD_035,FAC_03,49,11,16
INV_021505,PROD_017,FAC_25,55,19,29
INV_021506,PROD_009,FAC_11,37,23,28
INV_021507,PROD_051,FAC_03,51,15,22
INV_021508,PROD_047,FAC_15,55,23,29
INV_021509,PROD_110,FAC_20,55,24,38
INV_021510,PROD_031,FAC_22,31,24,32
INV_021511,PROD_090,FAC_19,58,18,28
INV_021512,PROD_085,FAC_09,35,13,27
INV_021513,PROD_143,FAC_12,57,14,25
INV_021514,PROD_019,FAC_02,44,21,31
INV_021515,PROD_015,FAC_07,35,17,24
INV_021516,PROD_035,FAC_16,43,21,29
INV_021517,PROD_040,FAC_15,46,17,24
INV_021518,PROD_082,FAC_19,48,11,16
INV_021519,PROD_037,FAC_20,49,23,36
INV_021520,PROD_008,FAC_15,59,17,24
INV_021521,PROD_101,FAC_11,37,24,33
INV_021522,PROD_004,FAC_18,41,14,25
INV_021523,PROD_028,FAC_14,37,15,23
INV_021524,PROD_130,FAC_05,59,24,32
INV_021525,PROD_001,FAC_19,36,19,30
INV_021526,PROD_027,FAC_06,37,11,19
INV_021527,PROD_082,FAC_03,56,21,30
INV_021528,PROD_053,FAC_21,32,24,38
INV_021529,PROD_041,FAC_07,54,16,24
INV_021530,PROD_009,FAC_10,59,23,36
INV_021531,PROD_034,FAC_05,42,16,21
INV_021532,PROD_061,FAC_09,48,20,32
INV_021533,PROD_019,FAC_02,48,18,25
INV_021534,PROD_120,FAC_03,39,14,20
INV_021535,PROD_025,FAC_15,43,21,29
INV_021536,PROD_143,FAC_23,34,23,34
INV_021537,PROD_094,FAC_19,39,20,30
INV_021538,PROD_082,FAC_10,44,11,23
INV_021539,PROD_022,FAC_19,58,17,31
INV_021540,PROD_025,FAC_11,51,10,23
INV_021541,PROD_046,FAC_02,59,13,25
INV_021542,PROD_062,FAC_13,38,12,24
INV_021543,PROD_047,FAC_20,34,15,27
INV_021544,PROD_117,FAC_05,51,23,37
INV_021545,PROD_039,FAC_01,45,18,27
INV_021546,PROD_095,FAC_09,53,10,22
INV_021547,PROD_122,FAC_09,34,15,29
INV_021548,PROD_149,FAC_03,49,14,22
INV_021549,PROD_066,FAC_12,32,16,23
INV_021550,PROD_143,FAC_04,33,21,28
INV_021551,PROD_045,FAC_15,55,11,23
INV_021552,PROD_063,FAC_10,41,14,19
INV_021553,PROD_003,FAC_23,51,24,37
INV_021554,PROD_055,FAC_21,52,17,29
INV_021555,PROD_090,FAC_24,36,21,35
INV_021556,PROD_060,FAC_20,46,11,16
INV_021557,PROD_065,FAC_12,41,19,33
INV_021558,PROD_026,FAC_18,50,21,26
INV_021559,PROD_124,FAC_13,36,18,28
INV_021560,PROD_086,FAC_10,39,22,34
INV_021561,PROD_109,FAC_17,37,14,21
INV_021562,PROD_066,FAC_15,56,11,16
INV_021563,PROD_081,FAC_21,31,14,19
INV_021564,PROD_125,FAC_21,41,15,27
INV_021565,PROD_091,FAC_13,53,11,18
INV_021566,PROD_131,FAC_23,43,10,21
INV_021567,PROD_017,FAC_01,49,15,29
INV_021568,PROD_096,FAC_03,32,23,35
INV_021569,PROD_017,FAC_11,50,13,21
INV_021570,PROD_116,FAC_06,53,22,28
INV_021571,PROD_139,FAC_13,49,16,24
INV_021572,PROD_031,FAC_15,44,18,24
INV_021573,PROD_013,FAC_24,53,17,24
INV_021574,PROD_109,FAC_13,48,15,21
INV_021575,PROD_073,FAC_05,33,22,30
INV_021576,PROD_038,FAC_03,52,23,33
INV_021577,PROD_129,FAC_12,45,16,21
INV_021578,PROD_126,FAC_01,57,23,37
INV_021579,PROD_023,FAC_18,51,21,30
INV_021580,PROD_095,FAC_09,42,15,24
INV_021581,PROD_015,FAC_24,48,15,24
INV_021582,PROD_108,FAC_21,35,23,33
INV_021583,PROD_008,FAC_24,31,16,30
INV_021584,PROD_148,FAC_07,30,12,18
INV_021585,PROD_020,FAC_04,52,21,35
INV_021586,PROD_090,FAC_25,55,23,31
INV_021587,PROD_069,FAC_11,47,16,23
INV_021588,PROD_001,FAC_03,41,20,27
INV_021589,PROD_033,FAC_03,40,16,26
INV_021590,PROD_127,FAC_07,49,20,34
INV_021591,PROD_111,FAC_22,55,23,33
INV_021592,PROD_020,FAC_01,43,18,30
INV_021593,PROD_077,FAC_09,45,19,29
INV_021594,PROD_025,FAC_13,56,16,22
INV_021595,PROD_051,FAC_23,38,22,36
INV_021596,PROD_145,FAC_09,43,21,34
INV_021597,PROD_146,FAC_24,48,13,19
INV_021598,PROD_098,FAC_18,46,16,22
INV_021599,PROD_080,FAC_01,37,10,15
INV_021600,PROD_078,FAC_11,50,19,30
INV_021601,PROD_081,FAC_16,36,16,21
INV_021602,PROD_087,FAC_05,57,23,37
INV_021603,PROD_056,FAC_06,38,22,36
INV_021604,PROD_120,FAC_07,39,22,30
INV_021605,PROD_104,FAC_22,51,20,34
INV_021606,PROD_123,FAC_25,33,16,27
INV_021607,PROD_149,FAC_08,54,17,25
INV_021608,PROD_076,FAC_21,49,12,20
INV_021609,PROD_063,FAC_22,53,15,21
INV_021610,PROD_041,FAC_02,30,19,30
INV_021611,PROD_085,FAC_10,48,21,35
INV_021612,PROD_095,FAC_15,52,24,34
INV_021613,PROD_055,FAC_21,46,10,21
INV_021614,PROD_099,FAC_13,58,12,17
INV_021615,PROD_026,FAC_12,56,16,23
INV_021616,PROD_060,FAC_17,39,23,32
INV_021617,PROD_102,FAC_04,30,17,25
INV_021618,PROD_005,FAC_22,47,20,34
INV_021619,PROD_102,FAC_25,55,13,19
INV_021620,PROD_029,FAC_02,47,13,18
INV_021621,PROD_049,FAC_14,54,20,32
INV_021622,PROD_141,FAC_01,34,21,31
INV_021623,PROD_012,FAC_14,57,16,28
INV_021624,PROD_012,FAC_24,42,10,20
INV_021625,PROD_026,FAC_22,59,16,25
INV_021626,PROD_100,FAC_09,57,21,35
INV_021627,PROD_136,FAC_01,36,23,30
INV_021628,PROD_080,FAC_05,37,22,32
INV_021629,PROD_078,FAC_17,39,20,29
INV_021630,PROD_118,FAC_10,45,13,25
INV_021631,PROD_049,FAC_17,54,12,18
INV_021632,PROD_062,FAC_02,32,16,30
INV_021633,PROD_081,FAC_13,43,22,31
INV_021634,PROD_086,FAC_14,31,14,27
INV_021635,PROD_124,FAC_05,59,14,21
INV_021636,PROD_007,FAC_17,42,20,34
INV_021637,PROD_090,FAC_03,57,16,30
INV_021638,PROD_131,FAC_25,37,16,24
INV_021639,PROD_142,FAC_13,56,18,23
INV_021640,PROD_144,FAC_06,32,13,22
INV_021641,PROD_002,FAC_17,34,20,28
INV_021642,PROD_135,FAC_05,34,10,16
INV_021643,PROD_083,FAC_18,31,19,28
INV_021644,PROD_031,FAC_13,55,20,26
INV_021645,PROD_076,FAC_13,55,15,28
INV_021646,PROD_034,FAC_18,39,13,25
INV_021647,PROD_135,FAC_20,38,16,29
INV_021648,PROD_067,FAC_18,32,13,27
INV_021649,PROD_048,FAC_17,37,20,30
INV_021650,PROD_016,FAC_08,32,12,20
INV_021651,PROD_021,FAC_07,37,24,36
INV_021652,PROD_022,FAC_04,30,18,27
INV_021653,PROD_037,FAC_22,45,21,26
INV_021654,PROD_103,FAC_21,43,21,34
INV_021655,PROD_072,FAC_04,57,18,32
INV_021656,PROD_054,FAC_01,31,16,26
INV_021657,PROD_148,FAC_16,56,13,23
INV_021658,PROD_027,FAC_11,56,21,31
INV_021659,PROD_089,FAC_19,40,10,17
INV_021660,PROD_071,FAC_14,59,19,30
INV_021661,PROD_035,FAC_16,49,17,26
INV_021662,PROD_057,FAC_09,32,20,29
INV_021663,PROD_115,FAC_20,59,20,32
INV_021664,PROD_098,FAC_13,46,10,15
INV_021665,PROD_012,FAC_16,38,10,20
INV_021666,PROD_037,FAC_03,30,19,30
INV_021667,PROD_079,FAC_16,43,24,38
INV_021668,PROD_032,FAC_05,39,12,26
INV_021669,PROD_096,FAC_25,30,10,20
INV_021670,PROD_057,FAC_23,59,19,26
INV_021671,PROD_068,FAC_11,44,13,22
INV_021672,PROD_030,FAC_09,47,15,27
INV_021673,PROD_092,FAC_13,51,19,26
INV_021674,PROD_112,FAC_15,39,21,34
INV_021675,PROD_099,FAC_20,51,17,22
INV_021676,PROD_001,FAC_14,31,11,20
INV_021677,PROD_015,FAC_25,55,13,27
INV_021678,PROD_095,FAC_25,35,15,29
INV_021679,PROD_055,FAC_13,52,13,18
INV_021680,PROD_011,FAC_15,37,12,20
INV_021681,PROD_134,FAC_09,38,11,19
INV_021682,PROD_072,FAC_01,51,24,33
INV_021683,PROD_102,FAC_20,45,24,32
INV_021684,PROD_104,FAC_12,45,17,28
INV_021685,PROD_034,FAC_01,38,18,30
INV_021686,PROD_024,FAC_22,54,11,25
INV_021687,PROD_069,FAC_18,33,20,26
INV_021688,PROD_023,FAC_19,42,15,22
INV_021689,PROD_047,FAC_07,52,16,23
INV_021690,PROD_056,FAC_08,59,23,36
INV_021691,PROD_056,FAC_25,34,23,35
INV_021692,PROD_004,FAC_11,55,20,30
INV_021693,PROD_077,FAC_25,45,18,30
INV_021694,PROD_137,FAC_22,53,20,32
INV_021695,PROD_118,FAC_18,46,15,28
INV_021696,PROD_145,FAC_05,33,20,25
INV_021697,PROD_072,FAC_18,47,16,21
INV_021698,PROD_140,FAC_04,40,17,29
INV_021699,PROD_099,FAC_01,52,14,27
INV_021700,PROD_011,FAC_18,50,16,23
INV_021701,PROD_002,FAC_04,53,11,24
INV_021702,PROD_135,FAC_02,45,10,15
INV_021703,PROD_017,FAC_18,44,24,35
INV_021704,PROD_050,FAC_24,56,16,27
INV_021705,PROD_027,FAC_06,38,20,31
INV_021706,PROD_135,FAC_08,52,21,32
INV_021707,PROD_044,FAC_09,35,22,33
INV_021708,PROD_105,FAC_21,36,18,27
INV_021709,PROD_144,FAC_05,51,17,23
INV_021710,PROD_008,FAC_12,44,21,27
INV_021711,PROD_084,FAC_18,33,21,27
INV_021712,PROD_047,FAC_24,47,10,20
INV_021713,PROD_066,FAC_05,55,19,28
INV_021714,PROD_056,FAC_18,57,22,30
INV_021715,PROD_053,FAC_02,51,19,27
INV_021716,PROD_135,FAC_10,39,23,31
INV_021717,PROD_061,FAC_15,53,21,28
INV_021718,PROD_130,FAC_03,48,15,22
INV_021719,PROD_095,FAC_09,54,17,29
INV_021720,PROD_086,FAC_20,46,18,28
INV_021721,PROD_037,FAC_11,48,19,30
INV_021722,PROD_008,FAC_21,43,12,25
INV_021723,PROD_115,FAC_23,58,19,27
INV_021724,PROD_079,FAC_25,30,22,33
INV_021725,PROD_017,FAC_14,59,10,16
INV_021726,PROD_099,FAC_05,53,17,26
INV_021727,PROD_022,FAC_02,49,11,16
INV_021728,PROD_007,FAC_01,47,14,24
INV_021729,PROD_035,FAC_20,54,24,29
INV_021730,PROD_042,FAC_03,32,12,19
INV_021731,PROD_037,FAC_24,41,19,29
INV_021732,PROD_008,FAC_22,40,19,25
INV_021733,PROD_036,FAC_04,43,12,20
INV_021734,PROD_049,FAC_17,58,24,35
INV_021735,PROD_134,FAC_16,41,16,30
INV_021736,PROD_049,FAC_02,43,13,22
INV_021737,PROD_027,FAC_23,33,11,20
INV_021738,PROD_130,FAC_04,36,13,21
INV_021739,PROD_078,FAC_02,36,19,25
INV_021740,PROD_022,FAC_21,30,13,22
INV_021741,PROD_013,FAC_07,32,21,33
INV_021742,PROD_041,FAC_04,35,23,37
INV_021743,PROD_114,FAC_18,53,11,17
INV_021744,PROD_061,FAC_04,48,16,30
INV_021745,PROD_070,FAC_06,31,19,26
INV_021746,PROD_016,FAC_12,50,15,20
INV_021747,PROD_019,FAC_03,51,10,22
INV_021748,PROD_043,FAC_17,57,22,31
INV_021749,PROD_090,FAC_12,54,21,31
INV_021750,PROD_070,FAC_18,40,24,36
INV_021751,PROD_029,FAC_06,35,17,26
INV_021752,PROD_099,FAC_18,56,12,18
INV_021753,PROD_004,FAC_20,34,16,27
INV_021754,PROD_049,FAC_08,41,23,30
INV_021755,PROD_007,FAC_18,50,18,23
INV_021756,PROD_095,FAC_02,48,14,22
INV_021757,PROD_039,FAC_17,39,21,28
INV_021758,PROD_012,FAC_06,36,11,17
INV_021759,PROD_047,FAC_20,32,15,25
INV_021760,PROD_082,FAC_08,35,23,29
INV_021761,PROD_045,FAC_22,37,22,31
INV_021762,PROD_044,FAC_06,39,15,22
INV_021763,PROD_026,FAC_25,31,17,25
INV_021764,PROD_070,FAC_19,36,11,24
INV_021765,PROD_036,FAC_25,49,16,27
INV_021766,PROD_006,FAC_20,31,19,31
INV_021767,PROD_105,FAC_21,37,23,32
INV_021768,PROD_089,FAC_15,54,21,33
INV_021769,PROD_104,FAC_11,57,14,25
INV_021770,PROD_098,FAC_11,39,16,21
INV_021771,PROD_082,FAC_06,38,11,22
INV_021772,PROD_044,FAC_17,52,15,20
INV_021773,PROD_047,FAC_17,37,22,28
INV_021774,PROD_015,FAC_04,39,11,21
INV_021775,PROD_057,FAC_12,43,11,19
INV_021776,PROD_021,FAC_06,49,15,20
INV_021777,PROD_003,FAC_04,47,18,28
INV_021778,PROD_068,FAC_25,55,15,26
INV_021779,PROD_088,FAC_06,32,14,19
INV_021780,PROD_036,FAC_08,53,16,22
INV_021781,PROD_130,FAC_15,56,10,17
INV_021782,PROD_058,FAC_04,50,17,28
INV_021783,PROD_121,FAC_02,43,18,31
INV_021784,PROD_135,FAC_14,34,18,32
INV_021785,PROD_119,FAC_02,49,16,30
INV_021786,PROD_132,FAC_12,46,17,24
INV_021787,PROD_017,FAC_10,49,17,31
INV_021788,PROD_077,FAC_21,40,19,24
INV_021789,PROD_093,FAC_03,58,17,25
INV_021790,PROD_021,FAC_18,31,19,26
INV_021791,PROD_012,FAC_13,39,20,34
INV_021792,PROD_088,FAC_04,52,11,18
INV_021793,PROD_004,FAC_19,33,14,22
INV_021794,PROD_042,FAC_17,37,23,30
INV_021795,PROD_086,FAC_17,49,24,36
INV_021796,PROD_046,FAC_08,48,21,30
INV_021797,PROD_014,FAC_03,43,12,23
INV_021798,PROD_079,FAC_06,50,24,34
INV_021799,PROD_067,FAC_17,54,11,17
INV_021800,PROD_075,FAC_05,46,22,28
INV_021801,PROD_055,FAC_02,52,19,26
INV_021802,PROD_103,FAC_02,54,15,24
INV_021803,PROD_001,FAC_22,59,23,30
INV_021804,PROD_028,FAC_10,49,11,25
INV_021805,PROD_027,FAC_01,50,12,21
INV_021806,PROD_111,FAC_22,49,10,22
INV_021807,PROD_057,FAC_06,57,16,24
INV_021808,PROD_025,FAC_04,57,20,26
INV_021809,PROD_096,FAC_15,59,19,30
INV_021810,PROD_095,FAC_17,33,10,24
INV_021811,PROD_037,FAC_19,49,14,23
INV_021812,PROD_014,FAC_10,33,15,24
INV_021813,PROD_077,FAC_24,53,18,28
INV_021814,PROD_041,FAC_04,44,15,28
INV_021815,PROD_041,FAC_24,48,13,23
INV_021816,PROD_068,FAC_20,39,14,22
INV_021817,PROD_010,FAC_05,50,16,27
INV_021818,PROD_012,FAC_01,57,24,32
INV_021819,PROD_052,FAC_06,50,11,18
INV_021820,PROD_066,FAC_20,33,21,31
INV_021821,PROD_078,FAC_19,48,20,32
INV_021822,PROD_018,FAC_12,50,17,23
INV_021823,PROD_120,FAC_25,59,20,25
INV_021824,PROD_046,FAC_11,51,16,25
INV_021825,PROD_119,FAC_02,41,14,27
INV_021826,PROD_029,FAC_12,56,14,26
INV_021827,PROD_076,FAC_19,49,19,29
INV_021828,PROD_083,FAC_25,43,10,17
INV_021829,PROD_038,FAC_20,31,14,23
INV_021830,PROD_133,FAC_24,47,12,26
INV_021831,PROD_029,FAC_01,47,24,34
INV_021832,PROD_146,FAC_02,37,24,38
INV_021833,PROD_086,FAC_07,54,11,19
INV_021834,PROD_084,FAC_24,41,11,19
INV_021835,PROD_148,FAC_09,37,17,22
INV_021836,PROD_073,FAC_11,52,10,22
INV_021837,PROD_103,FAC_08,57,19,29
INV_021838,PROD_008,FAC_01,46,13,23
INV_021839,PROD_028,FAC_01,51,18,29
INV_021840,PROD_129,FAC_22,46,17,27
INV_021841,PROD_122,FAC_18,37,17,28
INV_021842,PROD_082,FAC_13,50,21,26
INV_021843,PROD_087,FAC_06,52,24,36
INV_021844,PROD_126,FAC_17,48,22,34
INV_021845,PROD_069,FAC_21,36,17,27
INV_021846,PROD_085,FAC_18,37,22,33
INV_021847,PROD_087,FAC_18,51,22,34
INV_021848,PROD_017,FAC_22,46,21,35
INV_021849,PROD_004,FAC_17,41,14,22
INV_021850,PROD_074,FAC_21,37,17,30
INV_021851,PROD_131,FAC_23,45,17,28
INV_021852,PROD_108,FAC_02,40,16,22
INV_021853,PROD_034,FAC_10,42,17,29
INV_021854,PROD_111,FAC_10,57,16,24
INV_021855,PROD_038,FAC_05,44,13,21
INV_021856,PROD_081,FAC_08,35,22,27
INV_021857,PROD_076,FAC_21,44,16,25
INV_021858,PROD_010,FAC_12,39,23,37
INV_021859,PROD_001,FAC_24,34,12,19
INV_021860,PROD_001,FAC_20,52,21,30
INV_021861,PROD_137,FAC_18,39,17,28
INV_021862,PROD_007,FAC_11,32,20,28
INV_021863,PROD_051,FAC_18,39,19,33
INV_021864,PROD_121,FAC_08,36,19,32
INV_021865,PROD_049,FAC_23,53,21,33
INV_021866,PROD_024,FAC_18,37,17,27
INV_021867,PROD_075,FAC_19,47,18,30
INV_021868,PROD_050,FAC_12,56,24,37
INV_021869,PROD_117,FAC_15,57,16,27
INV_021870,PROD_136,FAC_20,57,24,30
INV_021871,PROD_062,FAC_01,37,14,19
INV_021872,PROD_003,FAC_01,40,24,34
INV_021873,PROD_029,FAC_01,51,24,35
INV_021874,PROD_020,FAC_13,51,19,30
INV_021875,PROD_066,FAC_23,40,11,18
INV_021876,PROD_034,FAC_08,46,12,20
INV_021877,PROD_150,FAC_07,41,12,17
INV_021878,PROD_063,FAC_19,36,16,24
INV_021879,PROD_074,FAC_18,31,15,20
INV_021880,PROD_009,FAC_12,50,13,23
INV_021881,PROD_033,FAC_11,58,16,29
INV_021882,PROD_054,FAC_21,34,19,25
INV_021883,PROD_021,FAC_03,53,20,29
INV_021884,PROD_087,FAC_04,58,19,25
INV_021885,PROD_080,FAC_04,43,17,29
INV_021886,PROD_010,FAC_05,58,17,29
INV_021887,PROD_050,FAC_20,31,16,23
INV_021888,PROD_145,FAC_01,41,23,29
INV_021889,PROD_117,FAC_10,44,21,32
INV_021890,PROD_015,FAC_18,57,10,21
INV_021891,PROD_032,FAC_17,44,15,21
INV_021892,PROD_108,FAC_09,41,12,26
INV_021893,PROD_032,FAC_23,32,10,18
INV_021894,PROD_019,FAC_15,54,14,25
INV_021895,PROD_120,FAC_13,34,21,31
INV_021896,PROD_150,FAC_24,37,21,33
INV_021897,PROD_066,FAC_21,58,10,19
INV_021898,PROD_024,FAC_10,51,18,31
INV_021899,PROD_024,FAC_20,36,14,19
INV_021900,PROD_055,FAC_11,58,12,21
INV_021901,PROD_085,FAC_10,58,11,18
INV_021902,PROD_097,FAC_14,40,14,19
INV_021903,PROD_003,FAC_08,42,19,24
INV_021904,PROD_017,FAC_04,51,21,27
INV_021905,PROD_095,FAC_18,48,10,22
INV_021906,PROD_095,FAC_07,58,23,36
INV_021907,PROD_100,FAC_15,48,20,26
INV_021908,PROD_056,FAC_22,55,20,26
INV_021909,PROD_099,FAC_01,48,10,19
INV_021910,PROD_010,FAC_22,58,10,17
INV_021911,PROD_139,FAC_06,34,21,35
INV_021912,PROD_023,FAC_20,43,15,27
INV_021913,PROD_110,FAC_10,59,14,27
INV_021914,PROD_069,FAC_09,48,24,29
INV_021915,PROD_057,FAC_08,47,20,29
INV_021916,PROD_109,FAC_23,59,10,17
INV_021917,PROD_060,FAC_14,48,17,23
INV_021918,PROD_088,FAC_03,57,22,33
INV_021919,PROD_068,FAC_17,44,14,27
INV_021920,PROD_088,FAC_08,59,10,19
INV_021921,PROD_039,FAC_10,43,13,23
INV_021922,PROD_137,FAC_08,33,23,36
INV_021923,PROD_117,FAC_13,49,16,30
INV_021924,PROD_072,FAC_05,31,23,32
INV_021925,PROD_063,FAC_11,39,21,28
INV_021926,PROD_122,FAC_13,32,12,19
INV_021927,PROD_142,FAC_21,53,21,28
INV_021928,PROD_129,FAC_08,53,16,21
INV_021929,PROD_006,FAC_17,48,13,26
INV_021930,PROD_046,FAC_23,40,24,30
INV_021931,PROD_032,FAC_01,51,17,25
INV_021932,PROD_119,FAC_13,49,15,20
INV_021933,PROD_096,FAC_01,32,21,28
INV_021934,PROD_044,FAC_04,37,19,30
INV_021935,PROD_034,FAC_12,40,20,29
INV_021936,PROD_002,FAC_20,32,21,26
INV_021937,PROD_099,FAC_19,52,21,28
INV_021938,PROD_071,FAC_24,51,24,31
INV_021939,PROD_092,FAC_09,56,19,31
INV_021940,PROD_060,FAC_23,38,16,23
INV_021941,PROD_069,FAC_23,57,20,32
INV_021942,PROD_074,FAC_07,57,14,27
INV_021943,PROD_118,FAC_17,38,14,24
INV_021944,PROD_068,FAC_15,31,10,24
INV_021945,PROD_141,FAC_17,43,15,28
INV_021946,PROD_132,FAC_09,40,14,26
INV_021947,PROD_109,FAC_20,34,19,24
INV_021948,PROD_099,FAC_09,37,22,32
INV_021949,PROD_074,FAC_13,58,14,19
INV_021950,PROD_130,FAC_10,50,11,17
INV_021951,PROD_112,FAC_04,52,23,36
INV_021952,PROD_083,FAC_23,45,13,19
INV_021953,PROD_060,FAC_19,49,15,28
INV_021954,PROD_019,FAC_18,49,22,34
INV_021955,PROD_115,FAC_09,36,21,28
INV_021956,PROD_090,FAC_25,39,18,27
INV_021957,PROD_104,FAC_22,58,18,28
INV_021958,PROD_101,FAC_18,30,13,22
INV_021959,PROD_098,FAC_07,31,20,25
INV_021960,PROD_021,FAC_14,46,11,25
INV_021961,PROD_090,FAC_17,32,19,28
INV_021962,PROD_035,FAC_08,53,19,24
INV_021963,PROD_071,FAC_02,47,20,31
INV_021964,PROD_103,FAC_22,51,16,21
INV_021965,PROD_136,FAC_25,59,15,22
INV_021966,PROD_068,FAC_04,59,15,24
INV_021967,PROD_106,FAC_20,50,16,27
INV_021968,PROD_118,FAC_18,34,11,20
INV_021969,PROD_093,FAC_02,53,15,26
INV_021970,PROD_007,FAC_16,43,12,25
INV_021971,PROD_010,FAC_23,48,14,24
INV_021972,PROD_142,FAC_09,36,10,21
INV_021973,PROD_107,FAC_06,45,13,24
INV_021974,PROD_105,FAC_21,59,19,32
INV_021975,PROD_011,FAC_25,58,14,25
INV_021976,PROD_050,FAC_11,44,13,23
INV_021977,PROD_052,FAC_14,58,11,16
INV_021978,PROD_114,FAC_11,56,11,19
INV_021979,PROD_130,FAC_13,49,21,32
INV_021980,PROD_105,FAC_04,49,11,22
INV_021981,PROD_134,FAC_22,39,23,29
INV_021982,PROD_096,FAC_21,32,11,25
INV_021983,PROD_084,FAC_12,37,21,26
INV_021984,PROD_080,FAC_20,52,12,26
INV_021985,PROD_135,FAC_18,50,17,23
INV_021986,PROD_145,FAC_08,30,19,24
INV_021987,PROD_054,FAC_02,44,23,33
INV_021988,PROD_142,FAC_19,32,17,29
INV_021989,PROD_006,FAC_18,38,24,37
INV_021990,PROD_131,FAC_25,31,22,35
INV_021991,PROD_058,FAC_23,55,18,24
INV_021992,PROD_050,FAC_04,44,21,32
INV_021993,PROD_053,FAC_06,42,18,28
INV_021994,PROD_107,FAC_23,52,20,25
INV_021995,PROD_030,FAC_01,43,14,24
INV_021996,PROD_080,FAC_10,30,21,31
INV_021997,PROD_054,FAC_02,48,15,20
INV_021998,PROD_124,FAC_14,31,23,29
INV_021999,PROD_118,FAC_03,39,16,30
INV_022000,PROD_084,FAC_23,40,15,23
INV_022001,PROD_076,FAC_24,30,24,31
INV_022002,PROD_061,FAC_01,36,22,36
INV_022003,PROD_051,FAC_05,30,22,35
INV_022004,PROD_051,FAC_25,49,12,23
INV_022005,PROD_045,FAC_03,36,23,36
INV_022006,PROD_022,FAC_22,32,15,21
INV_022007,PROD_140,FAC_08,31,20,33
INV_022008,PROD_033,FAC_14,33,24,32
INV_022009,PROD_148,FAC_24,46,23,35
INV_022010,PROD_007,FAC_23,38,21,29
INV_022011,PROD_046,FAC_04,39,14,26
INV_022012,PROD_088,FAC_02,55,16,21
INV_022013,PROD_114,FAC_18,38,10,16
INV_022014,PROD_035,FAC_11,38,20,33
INV_022015,PROD_083,FAC_04,55,16,25
INV_022016,PROD_022,FAC_15,37,19,30
INV_022017,PROD_038,FAC_22,45,19,30
INV_022018,PROD_141,FAC_04,45,23,32
INV_022019,PROD_139,FAC_20,52,16,23
INV_022020,PROD_063,FAC_24,52,12,25
INV_022021,PROD_032,FAC_01,58,19,28
INV_022022,PROD_116,FAC_19,42,21,31
INV_022023,PROD_074,FAC_04,54,20,28
INV_022024,PROD_053,FAC_04,44,20,32
INV_022025,PROD_042,FAC_11,41,11,17
INV_022026,PROD_009,FAC_22,30,19,25
INV_022027,PROD_053,FAC_03,35,23,32
INV_022028,PROD_007,FAC_05,50,12,23
INV_022029,PROD_091,FAC_22,52,23,31
INV_022030,PROD_039,FAC_15,57,13,27
INV_022031,PROD_119,FAC_10,58,14,21
INV_022032,PROD_106,FAC_12,38,20,27
INV_022033,PROD_030,FAC_24,43,18,30
INV_022034,PROD_145,FAC_18,43,16,26
INV_022035,PROD_125,FAC_13,43,17,28
INV_022036,PROD_019,FAC_21,38,13,23
INV_022037,PROD_009,FAC_06,53,14,23
INV_022038,PROD_135,FAC_14,58,24,31
INV_022039,PROD_041,FAC_23,38,15,20
INV_022040,PROD_067,FAC_05,31,15,20
INV_022041,PROD_148,FAC_06,54,15,27
INV_022042,PROD_087,FAC_03,42,20,29
INV_022043,PROD_072,FAC_20,50,18,26
INV_022044,PROD_015,FAC_24,32,20,33
INV_022045,PROD_075,FAC_07,33,19,25
INV_022046,PROD_147,FAC_19,48,18,29
INV_022047,PROD_137,FAC_09,31,22,30
INV_022048,PROD_103,FAC_04,37,15,23
